FlightDate,Airline,Origin,Dest,CRSDepTime,Distance,Year,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DCD
2020-02-26,Delta Air Lines Inc.,BZN,SLC,545,347.0,2020,2,26,3,DL,DL,19790,DL,315,DL,19790,DL,N365DN,315,10849,1084907,30849,"Bozeman, MT",MT,30,Montana,84,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,False
2019-12-30,Mesa Airlines Inc.,IAH,ATL,1020,689.0,2019,12,30,1,UA,UA_CODESHARE,19977,UA,6242,YV,20378,YV,N88325,6242,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,False
2021-01-31,Southwest Airlines Co.,HOU,DAL,930,239.0,2021,1,31,7,WN,WN,19393,WN,1619,WN,19393,WN,N943WN,1619,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,False
2019-10-29,Southwest Airlines Co.,SAN,SMF,2035,480.0,2019,10,29,2,WN,WN,19393,WN,312,WN,19393,WN,N777QC,312,14679,1467903,33570,"San Diego, CA",CA,6,California,91,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,True
2021-07-16,JetBlue Airways,FLL,SFO,821,2584.0,2021,7,16,5,B6,B6,20409,B6,577,B6,20409,B6,N988JT,577,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,False
2020-03-09,Envoy Air,LSE,ORD,1826,215.0,2020,3,9,1,AA,AA_CODESHARE,19805,AA,4130,MQ,20398,MQ,N615AE,4130,13076,1307605,33076,"La Crosse, WI",WI,55,Wisconsin,45,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,False
2021-11-18,Delta Air Lines Inc.,PDX,DTW,2230,1953.0,2021,11,18,4,DL,DL,19790,DL,1059,DL,19790,DL,N836DN,1059,14057,1405702,34057,"Portland, OR",OR,41,Oregon,92,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,False
2019-04-12,Southwest Airlines Co.,STL,BNA,2050,272.0,2019,4,12,5,WN,WN,19393,WN,1008,WN,19393,WN,N215WN,1008,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,False
2021-01-05,American Airlines Inc.,MIA,PHX,2100,1972.0,2021,1,5,2,AA,AA,19805,AA,772,AA,19805,AA,N142AN,772,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,False
2019-02-18,JetBlue Airways,PIT,BOS,1944,496.0,2019,2,18,1,B6,B6,20409,B6,1886,B6,20409,B6,N284JB,1886,14122,1412202,30198,"Pittsburgh, PA",PA,42,Pennsylvania,23,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,True
2021-09-14,Delta Air Lines Inc.,FLL,LGA,1150,1076.0,2021,9,14,2,DL,DL,19790,DL,2327,DL,19790,DL,N305DN,2327,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,12953,1295304,31703,"New York, NY",NY,36,New York,22,False
2021-04-08,American Airlines Inc.,TPA,CLT,806,507.0,2021,4,8,4,AA,AA,19805,AA,1704,AA,19805,AA,N578UW,1704,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,False
2021-11-20,Air Wisconsin Airlines Corp,IAD,PHL,815,135.0,2021,11,20,6,UA,UA_CODESHARE,19977,UA,3893,ZW,20046,ZW,N439AW,3893,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,False
2019-01-07,American Airlines Inc.,CLT,LAS,730,1916.0,2019,1,7,1,AA,AA,19805,AA,1679,AA,19805,AA,N711UW,1679,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,False
2021-09-28,American Airlines Inc.,LAX,JFK,1200,2475.0,2021,9,28,2,AA,AA,19805,AA,274,AA,19805,AA,N111ZM,274,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,12478,1247805,31703,"New York, NY",NY,36,New York,22,False
2019-09-24,Delta Air Lines Inc.,DFW,SLC,1445,989.0,2019,9,24,2,DL,DL,19790,DL,648,DL,19790,DL,N114DU,648,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,False
2021-03-12,Southwest Airlines Co.,SJC,LGB,1935,324.0,2021,3,12,5,WN,WN,19393,WN,1422,WN,19393,WN,N8517F,1422,14831,1483106,32457,"San Jose, CA",CA,6,California,91,12954,1295407,32575,"Long Beach, CA",CA,6,California,91,False
2021-11-21,Endeavor Air Inc.,CVG,MSP,1337,596.0,2021,11,21,7,DL,DL_CODESHARE,19790,DL,4798,9E,20363,9E,N932XJ,4798,11193,1119302,33105,"Cincinnati, OH",KY,21,Kentucky,52,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,False
2021-05-27,Spirit Air Lines,FLL,CLE,2110,1062.0,2021,5,27,4,NK,NK,20416,NK,78,NK,20416,NK,N533NK,78,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,False
2019-08-07,Mesa Airlines Inc.,CHS,IAH,1645,925.0,2019,8,7,3,UA,UA_CODESHARE,19977,UA,6071,YV,20378,YV,N86316,6071,10994,1099402,30994,"Charleston, SC",SC,45,South Carolina,37,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,False
2021-11-04,Comair Inc.,SAV,PHL,815,629.0,2021,11,4,4,AA,AA_CODESHARE,19805,AA,5570,OH,20397,OH,N515AE,5570,14685,1468502,34685,"Savannah, GA",GA,13,Georgia,34,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,False
2019-09-09,SkyWest Airlines Inc.,DFW,GJT,1437,773.0,2019,9,9,1,AA,AA_CODESHARE,19805,AA,3223,OO,20304,OO,N746SK,3223,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,11921,1192102,31921,"Grand Junction, CO",CO,8,Colorado,82,False
2019-02-21,Delta Air Lines Inc.,ATL,SYR,1524,794.0,2019,2,21,4,DL,DL,19790,DL,1276,DL,19790,DL,N986AT,1276,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,15096,1509602,35096,"Syracuse, NY",NY,36,New York,22,True
2019-08-28,"GoJet Airlines, LLC d/b/a United Express",MSN,DTW,920,311.0,2019,8,28,3,DL,DL_CODESHARE,19790,DL,6285,G7,20500,G7,N656CA,6285,13485,1348502,33485,"Madison, WI",WI,55,Wisconsin,45,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,False
2019-01-18,Delta Air Lines Inc.,DCA,DTW,1245,405.0,2019,1,18,5,DL,DL,19790,DL,850,DL,19790,DL,N321NB,850,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,False
2021-10-23,Southwest Airlines Co.,MCI,DEN,1010,533.0,2021,10,23,6,WN,WN,19393,WN,2994,WN,19393,WN,N8569Z,2994,13198,1319801,33198,"Kansas City, MO",MO,29,Missouri,64,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,False
2019-12-26,JetBlue Airways,BOS,SFO,1012,2704.0,2019,12,26,4,B6,B6,20409,B6,1833,B6,20409,B6,N983JT,1833,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,False
2020-06-12,Southwest Airlines Co.,LAS,PHX,955,255.0,2020,6,12,5,WN,WN,19393,WN,1795,WN,19393,WN,N223WN,1795,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,False
2021-12-17,United Air Lines Inc.,IAH,RSW,1420,861.0,2021,12,17,5,UA,UA,19977,UA,1587,UA,19977,UA,N37468,1587,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,14635,1463502,31714,"Fort Myers, FL",FL,12,Florida,33,True
2019-06-10,JetBlue Airways,PBI,DCA,1107,857.0,2019,6,10,1,B6,B6,20409,B6,1734,B6,20409,B6,N206JB,1734,14027,1402702,34027,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,False
2021-09-01,Southwest Airlines Co.,BWI,PIT,2125,210.0,2021,9,1,3,WN,WN,19393,WN,2240,WN,19393,WN,N205WN,2240,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,14122,1412202,30198,"Pittsburgh, PA",PA,42,Pennsylvania,23,True
2019-01-20,SkyWest Airlines Inc.,MSP,RHI,1535,190.0,2019,1,20,7,DL,DL_CODESHARE,19790,DL,7416,OO,20304,OO,N448SW,7416,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,14520,1452002,34520,"Rhinelander, WI",WI,55,Wisconsin,45,True
2020-02-16,American Airlines Inc.,DFW,CLT,1410,936.0,2020,2,16,7,AA,AA,19805,AA,518,AA,19805,AA,N539UW,518,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,True
2019-12-21,Southwest Airlines Co.,BNA,MCI,2115,491.0,2019,12,21,6,WN,WN,19393,WN,4512,WN,19393,WN,N422WN,4512,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,13198,1319801,33198,"Kansas City, MO",MO,29,Missouri,64,True
2021-08-15,SkyWest Airlines Inc.,BOI,SEA,1732,399.0,2021,8,15,7,DL,DL_CODESHARE,19790,DL,3977,OO,20304,OO,N272SY,3977,10713,1071302,30713,"Boise, ID",ID,16,Idaho,83,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,False
2021-05-22,"Commutair Aka Champlain Enterprises, Inc.",IAH,PNS,1700,489.0,2021,5,22,6,UA,UA_CODESHARE,19977,UA,4335,C5,20445,C5,N21154,4335,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,14193,1419306,33728,"Pensacola, FL",FL,12,Florida,33,False
2019-07-30,Air Wisconsin Airlines Corp,ORD,HPN,750,738.0,2019,7,30,2,UA,UA_CODESHARE,19977,UA,3826,ZW,20046,ZW,N442AW,3826,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,12197,1219702,31703,"White Plains, NY",NY,36,New York,22,True
2019-09-15,ExpressJet Airlines Inc.,CLE,EWR,915,404.0,2019,9,15,7,UA,UA_CODESHARE,19977,UA,4332,EV,20366,EV,N12569,4332,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,False
2020-07-17,Allegiant Air,PVD,CVG,2136,722.0,2020,7,17,5,G4,G4,20368,G4,1326,G4,20368,G4,275NV,1326,14307,1430705,30721,"Providence, RI",RI,44,Rhode Island,15,11193,1119302,33105,"Cincinnati, OH",KY,21,Kentucky,52,False
2019-03-23,Comair Inc.,CLT,CID,2119,742.0,2019,3,23,6,AA,AA_CODESHARE,19805,AA,5590,OH,20397,OH,N523AE,5590,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,11003,1100303,31003,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,False
2021-06-12,"Commutair Aka Champlain Enterprises, Inc.",ELP,DEN,1641,563.0,2021,6,12,6,UA,UA_CODESHARE,19977,UA,4304,C5,20445,C5,N33182,4304,11540,1154005,30615,"El Paso, TX",TX,48,Texas,74,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,True
2021-09-19,Republic Airlines,ORD,SAV,1445,773.0,2021,9,19,7,UA,UA_CODESHARE,19977,UA,3543,YX,20452,YX,N746YX,3543,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,14685,1468502,34685,"Savannah, GA",GA,13,Georgia,34,False
2021-08-01,"Commutair Aka Champlain Enterprises, Inc.",DEN,COD,1117,391.0,2021,8,1,7,UA,UA_CODESHARE,19977,UA,4357,C5,20445,C5,N11107,4357,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11097,1109702,31097,"Cody, WY",WY,56,Wyoming,88,False
2019-11-26,JetBlue Airways,JFK,SEA,1757,2422.0,2019,11,26,2,B6,B6,20409,B6,263,B6,20409,B6,N923JB,263,12478,1247805,31703,"New York, NY",NY,36,New York,22,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,False
2021-11-09,Delta Air Lines Inc.,GRR,ATL,1708,640.0,2021,11,9,2,DL,DL,19790,DL,1736,DL,19790,DL,N335NW,1736,11986,1198603,31986,"Grand Rapids, MI",MI,26,Michigan,43,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,False
2019-09-02,American Airlines Inc.,CLT,MCO,930,468.0,2019,9,2,1,AA,AA,19805,AA,1849,AA,19805,AA,N173US,1849,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,False
2021-08-30,Southwest Airlines Co.,SAN,DEN,645,853.0,2021,8,30,1,WN,WN,19393,WN,1999,WN,19393,WN,N271LV,1999,14679,1467903,33570,"San Diego, CA",CA,6,California,91,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,False
2020-11-10,Delta Air Lines Inc.,MEM,ATL,1825,332.0,2020,11,10,2,DL,DL,19790,DL,1630,DL,19790,DL,N104DN,1630,13244,1324402,33244,"Memphis, TN",TN,47,Tennessee,54,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,False
2019-07-24,Southwest Airlines Co.,CLE,MKE,1815,328.0,2019,7,24,3,WN,WN,19393,WN,797,WN,19393,WN,N7834A,797,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,13342,1334207,33342,"Milwaukee, WI",WI,55,Wisconsin,45,False
2021-05-21,United Air Lines Inc.,LAX,KOA,900,2504.0,2021,5,21,5,UA,UA,19977,UA,2373,UA,19977,UA,N75433,2373,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,12758,1275804,32758,"Kona, HI",HI,15,Hawaii,2,False
2021-12-03,SkyWest Airlines Inc.,SDF,DTW,743,306.0,2021,12,3,5,DL,DL_CODESHARE,19790,DL,3908,OO,20304,OO,N829SK,3908,14730,1473004,33044,"Louisville, KY",KY,21,Kentucky,52,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,False
2019-11-11,American Airlines Inc.,PHX,IND,957,1488.0,2019,11,11,1,AA,AA,19805,AA,608,AA,19805,AA,N754UW,608,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,12339,1233904,32337,"Indianapolis, IN",IN,18,Indiana,42,False
2020-04-13,Delta Air Lines Inc.,JAX,ATL,1720,270.0,2020,4,13,1,DL,DL,19790,DL,960,DL,19790,DL,N834DN,960,12451,1245102,31136,"Jacksonville, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,False
2020-02-22,Southwest Airlines Co.,CMH,PHX,1350,1670.0,2020,2,22,6,WN,WN,19393,WN,1984,WN,19393,WN,N7868K,1984,11066,1106606,31066,"Columbus, OH",OH,39,Ohio,44,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,False
2021-12-13,Southwest Airlines Co.,LAS,DAL,1115,1067.0,2021,12,13,1,WN,WN,19393,WN,3333,WN,19393,WN,N8664J,3333,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,False
2020-09-30,SkyWest Airlines Inc.,ORD,OKC,912,693.0,2020,9,30,3,UA,UA_CODESHARE,19977,UA,5724,OO,20304,OO,N200SY,5724,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,13851,1385103,33851,"Oklahoma City, OK",OK,40,Oklahoma,73,False
2020-07-23,Spirit Air Lines,DEN,FLL,1610,1703.0,2020,7,23,4,NK,NK,20416,NK,1320,NK,20416,NK,N646NK,1320,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,False
2019-08-03,Endeavor Air Inc.,DTW,CLE,1359,95.0,2019,8,3,6,DL,DL_CODESHARE,19790,DL,5021,9E,20363,9E,N297PQ,5021,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,False
2020-01-12,Republic Airlines,TYS,MIA,1844,724.0,2020,1,12,7,AA,AA_CODESHARE,19805,AA,4580,YX,20452,YX,N409YX,4580,15412,1541205,35412,"Knoxville, TN",TN,47,Tennessee,54,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,False
2019-03-04,SkyWest Airlines Inc.,DEN,BOI,750,649.0,2019,3,4,1,UA,UA_CODESHARE,19977,UA,5306,OO,20304,OO,N959SW,5306,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,10713,1071302,30713,"Boise, ID",ID,16,Idaho,83,False
2019-03-08,JetBlue Airways,EWR,TPA,1450,997.0,2019,3,8,5,B6,B6,20409,B6,1973,B6,20409,B6,N561JB,1973,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,False
2020-10-01,Delta Air Lines Inc.,BUF,ATL,1430,712.0,2020,10,1,4,DL,DL,19790,DL,1790,DL,19790,DL,N930AT,1790,10792,1079206,30792,"Buffalo, NY",NY,36,New York,22,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,False
2020-01-06,United Air Lines Inc.,DEN,LAS,1346,628.0,2020,1,6,1,UA,UA,19977,UA,813,UA,19977,UA,N75425,813,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,False
2021-02-24,Delta Air Lines Inc.,SLC,PHX,825,507.0,2021,2,24,3,DL,DL,19790,DL,1501,DL,19790,DL,N371NW,1501,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,False
2019-02-11,Envoy Air,TOL,ORD,600,213.0,2019,2,11,1,AA,AA_CODESHARE,19805,AA,3858,MQ,20398,MQ,N685AE,3858,15295,1529502,35165,"Toledo, OH",OH,39,Ohio,44,13930,1393006,30977,"Chicago, IL",IL,17,Illinois,41,False
2019-09-30,Southwest Airlines Co.,DEN,IND,730,977.0,2019,9,30,1,WN,WN,19393,WN,2332,WN,19393,WN,N8662F,2332,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,12339,1233904,32337,"Indianapolis, IN",IN,18,Indiana,42,False
2020-01-08,American Airlines Inc.,ATL,CLT,900,226.0,2020,1,8,3,AA,AA,19805,AA,799,AA,19805,AA,N199UW,799,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,False
2019-12-18,Endeavor Air Inc.,ATL,AEX,1310,500.0,2019,12,18,3,DL,DL_CODESHARE,19790,DL,5320,9E,20363,9E,N8775A,5320,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10185,1018502,30185,"Alexandria, LA",LA,22,Louisiana,72,False
2021-05-10,American Airlines Inc.,MEM,DFW,733,431.0,2021,5,10,1,AA,AA,19805,AA,1827,AA,19805,AA,N12028,1827,13244,1324402,33244,"Memphis, TN",TN,47,Tennessee,54,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,False
2020-03-17,Southwest Airlines Co.,PHX,LAS,830,255.0,2020,3,17,2,WN,WN,19393,WN,3509,WN,19393,WN,N287WN,3509,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,True
2021-04-13,Delta Air Lines Inc.,LAX,SEA,1440,954.0,2021,4,13,2,DL,DL,19790,DL,534,DL,19790,DL,N382DA,534,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,False
2019-12-16,Southwest Airlines Co.,OGG,HNL,730,100.0,2019,12,16,1,WN,WN,19393,WN,1801,WN,19393,WN,N8305E,1801,13830,1383002,33830,"Kahului, HI",HI,15,Hawaii,2,12173,1217305,32134,"Honolulu, HI",HI,15,Hawaii,2,False
2019-02-02,Frontier Airlines Inc.,STL,LAS,1645,1371.0,2019,2,2,6,F9,F9,20436,F9,87,F9,20436,F9,N712FR,87,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,True
2020-10-25,Comair Inc.,CLT,BHM,1145,350.0,2020,10,25,7,AA,AA_CODESHARE,19805,AA,5703,OH,20397,OH,N577NN,5703,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,10599,1059904,30599,"Birmingham, AL",AL,1,Alabama,51,False
2019-01-14,SkyWest Airlines Inc.,LAX,SLC,2045,590.0,2019,1,14,1,UA,UA_CODESHARE,19977,UA,5704,OO,20304,OO,N794SK,5704,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,False
2021-04-11,SkyWest Airlines Inc.,ORD,DTW,705,235.0,2021,4,11,7,DL,DL_CODESHARE,19790,DL,4052,OO,20304,OO,N161PQ,4052,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,False
2021-07-06,Comair Inc.,EWN,CLT,2011,221.0,2021,7,6,2,AA,AA_CODESHARE,19805,AA,5109,OH,20397,OH,N702PS,5109,11617,1161708,31617,"New Bern/Morehead/Beaufort, NC",NC,37,North Carolina,36,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,True
2020-12-04,Southwest Airlines Co.,HOU,PHX,1900,1020.0,2020,12,4,5,WN,WN,19393,WN,2420,WN,19393,WN,N749SW,2420,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,False
2019-07-17,American Airlines Inc.,LAX,BOS,957,2611.0,2019,7,17,3,AA,AA,19805,AA,167,AA,19805,AA,N987AM,167,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,True
2019-03-27,United Air Lines Inc.,DEN,EWR,830,1605.0,2019,3,27,3,UA,UA,19977,UA,576,UA,19977,UA,N26123,576,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,False
2019-03-03,American Airlines Inc.,MIA,MSP,2031,1501.0,2019,3,3,7,AA,AA,19805,AA,1454,AA,19805,AA,N357PV,1454,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,False
2020-02-12,Southwest Airlines Co.,PDX,LAS,1655,763.0,2020,2,12,3,WN,WN,19393,WN,869,WN,19393,WN,N925WN,869,14057,1405702,34057,"Portland, OR",OR,41,Oregon,92,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,False
2019-01-05,SkyWest Airlines Inc.,DEN,BFL,1905,845.0,2019,1,5,6,UA,UA_CODESHARE,19977,UA,5978,OO,20304,OO,N955SW,5978,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,10561,1056103,30561,"Bakersfield, CA",CA,6,California,91,False
2020-03-28,Air Wisconsin Airlines Corp,ITH,IAD,1030,250.0,2020,3,28,6,UA,UA_CODESHARE,19977,UA,4806,ZW,20046,ZW,,4806,12397,1239702,32397,"Ithaca/Cortland, NY",NY,36,New York,22,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,True
2020-10-21,Delta Air Lines Inc.,SEA,DTW,800,1927.0,2020,10,21,3,DL,DL,19790,DL,812,DL,19790,DL,N840DN,812,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,False
2019-10-01,United Air Lines Inc.,ORD,PHX,859,1440.0,2019,10,1,2,UA,UA,19977,UA,1193,UA,19977,UA,N18243,1193,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,False
2019-11-20,Southwest Airlines Co.,LAX,SMF,735,373.0,2019,11,20,3,WN,WN,19393,WN,5107,WN,19393,WN,N8308K,5107,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,False
2021-07-29,Republic Airlines,CLT,ILM,2301,185.0,2021,7,29,4,AA,AA_CODESHARE,19805,AA,4984,YX,20452,YX,N130HQ,4984,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,12323,1232305,32323,"Wilmington, NC",NC,37,North Carolina,36,False
2019-11-27,Southwest Airlines Co.,SJC,SEA,2100,696.0,2019,11,27,3,WN,WN,19393,WN,2280,WN,19393,WN,N8515X,2280,14831,1483106,32457,"San Jose, CA",CA,6,California,91,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,False
2019-03-08,Southwest Airlines Co.,MDW,TPA,930,997.0,2019,3,8,5,WN,WN,19393,WN,2292,WN,19393,WN,N709SW,2292,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,True
2021-06-09,Allegiant Air,FWA,AZA,2144,1546.0,2021,6,9,3,G4,G4,20368,G4,677,G4,20368,G4,255NV,677,11823,1182304,31823,"Fort Wayne, IN",IN,18,Indiana,42,10466,1046602,30466,"Phoenix, AZ",AZ,4,Arizona,81,True
2021-08-24,Envoy Air,TLH,MIA,1230,402.0,2021,8,24,2,AA,AA_CODESHARE,19805,AA,3858,MQ,20398,MQ,N299JJ,3858,15249,1524906,35249,"Tallahassee, FL",FL,12,Florida,33,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,False
2021-04-24,Southwest Airlines Co.,MDW,TPA,2040,997.0,2021,4,24,6,WN,WN,19393,WN,2453,WN,19393,WN,N8610A,2453,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,False
2020-03-20,Mesa Airlines Inc.,IAD,HSV,1705,596.0,2020,3,20,5,UA,UA_CODESHARE,19977,UA,6209,YV,20378,YV,N89349,6209,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,12217,1221702,30255,"Huntsville, AL",AL,1,Alabama,51,False
2019-02-01,Southwest Airlines Co.,PDX,SJC,1115,569.0,2019,2,1,5,WN,WN,19393,WN,849,WN,19393,WN,N248WN,849,14057,1405702,34057,"Portland, OR",OR,41,Oregon,92,14831,1483106,32457,"San Jose, CA",CA,6,California,91,False
2021-08-28,SkyWest Airlines Inc.,ORD,RST,940,268.0,2021,8,28,6,UA,UA_CODESHARE,19977,UA,5121,OO,20304,OO,N932SW,5121,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,14633,1463303,32547,"Rochester, MN",MN,27,Minnesota,63,False
